chip_id,chip_x,chip_y,tile,valid_first,valid_second,valid_third,bad_pct_first,bad_pct_second,bad_pct_third,first_image_date,second_image_date,third_image_date,bad_pct_max,na_count,usage
chip_049_187,-110.57833551663305,47.79651086713633,12TWT,50172.0,50176.0,50176.0,0.0059789540816326,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0059789540816326,0.0,train
chip_049_194,-109.96184345943044,47.86028393579588,12UWU,49782.0,49981.0,50092.0,0.2810108418367347,0.119579081632653,0.0458386479591836,2022/06/29,2022/08/08,2022/09/27,0.2810108418367347,0.0,train
chip_049_231,-106.68471374700732,48.15189475730162,13UCP,50176.0,50174.0,50176.0,0.0,0.0039859693877551,0.0,2022/03/30,2022/08/07,2022/09/26,0.0039859693877551,0.0,train
chip_049_232,-106.5957516976987,48.15870740384938,13UCP,50174.0,50157.0,50034.0,0.0039859693877551,0.0298947704081632,0.1813616071428571,2022/03/30,2022/08/07,2022/09/26,0.1813616071428571,0.0,train
chip_050_073,-120.3900116954954,46.32530728945589,10TFS,50174.0,50174.0,50133.0,0.0039859693877551,0.0039859693877551,0.0318877551020408,2022/05/17,2022/08/05,2022/09/24,0.0318877551020408,0.0,train
chip_050_114,-116.9060553458677,46.91246508081472,11TNM,49921.0,50176.0,50168.0,0.119579081632653,0.0,0.0119579081632653,2022/06/25,2022/07/25,2022/08/29,0.119579081632653,0.0,train
chip_050_174,-111.70532082251609,47.6108517693483,12TVT,50176.0,50176.0,50168.0,0.0,0.0,0.0139508928571428,2022/07/14,2022/08/08,2022/09/02,0.0139508928571428,0.0,train
chip_050_183,-110.91615727692948,47.69872045319119,12TWT,50012.0,50176.0,50176.0,0.1155931122448979,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.1155931122448979,0.0,train
chip_050_189,-110.38888662984884,47.75481583249452,12TWT,50068.0,50109.0,50091.0,0.1175860969387755,0.0518176020408163,0.1076211734693877,2022/07/14,2022/08/08,2022/09/27,0.1175860969387755,0.0,train
chip_050_190,-110.30092043324731,47.76397133258542,12TWT,50172.0,50170.0,50149.0,0.0039859693877551,0.0059789540816326,0.0318877551020408,2022/07/14,2022/08/08,2022/09/27,0.0318877551020408,0.0,train
chip_051_043,-122.87388123333442,45.78284640637806,10TER,49718.0,49282.0,49509.0,0.1813616071428571,0.372688137755102,0.2132493622448979,2022/04/07,2022/08/15,2022/09/24,0.372688137755102,0.0,train
chip_051_092,-118.7624832336944,46.5493705386077,11TLM,50105.0,50176.0,50176.0,0.0478316326530612,0.0,0.0,2022/04/24,2022/08/07,2022/09/26,0.0478316326530612,0.0,train
chip_051_100,-118.08246422575668,46.6627947679891,11TMM,50104.0,50176.0,50176.0,0.0478316326530612,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,0.0478316326530612,0.0,train
chip_051_166,-112.38975704396604,47.46908327218039,12TUT,50018.0,50171.0,50164.0,0.079719387755102,0.0099649234693877,0.021922831632653,2022/06/17,2022/08/16,2022/09/25,0.079719387755102,0.0,train
chip_051_167,-112.30247495166938,47.47949367744484,12TUT,49730.0,50016.0,49911.0,0.5022321428571429,0.1554528061224489,0.2371651785714285,2022/06/17,2022/08/16,2022/09/25,0.5022321428571429,0.0,train
chip_051_173,-111.7782036184974,47.54080676683965,12TVT,49662.0,50151.0,49988.0,0.4205197704081632,0.0239158163265306,0.137515943877551,2022/07/14,2022/08/08,2022/09/02,0.4205197704081632,0.0,train
chip_051_182,-110.98998500101608,47.62907092885512,12TVT,50081.0,50173.0,50138.0,0.0996492346938775,0.0059789540816326,0.0597895408163265,2022/07/14,2022/08/08,2022/09/02,0.0996492346938775,0.0,train
chip_051_183,-110.90227460148444,47.63860276756476,12TWT,50064.0,50176.0,50176.0,0.0637755102040816,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0637755102040816,0.0,train
chip_051_191,-110.19968124915016,47.71286899853425,12TWT,50176.0,50176.0,50066.0,0.0,0.0,0.1554528061224489,2022/07/14,2022/08/08,2022/09/27,0.1554528061224489,0.0,train
chip_051_234,-106.39821524335215,48.050964853922174,13UCP,50155.0,50173.0,50167.0,0.0298947704081632,0.0039859693877551,0.0079719387755102,2022/03/30,2022/08/07,2022/09/26,0.0298947704081632,0.0,train
chip_051_235,-106.3093621519259,48.05759230207972,13UCP,50106.0,49930.0,50168.0,0.0916772959183673,0.3148915816326531,0.0079719387755102,2022/03/30,2022/08/07,2022/09/26,0.3148915816326531,0.0,train
chip_052_076,-120.0935295842382,46.25390944315173,10TGS,50140.0,50165.0,50106.0,0.0378667091836734,0.0139508928571428,0.0936702806122449,2022/03/05,2022/08/07,2022/09/26,0.0936702806122449,0.0,train
chip_052_177,-111.41381899643824,47.520544736638165,12TVT,49758.0,49623.0,49578.0,0.1833545918367347,0.430484693877551,0.3667091836734694,2022/07/14,2022/08/08,2022/09/02,0.430484693877551,0.0,train
chip_052_180,-111.15123503129844,47.5497682272707,12TVT,50147.0,50139.0,50131.0,0.0318877551020408,0.0378667091836734,0.0478316326530612,2022/07/14,2022/08/08,2022/09/02,0.0478316326530612,0.0,train
chip_052_182,-110.97604908454085,47.56897549558784,12TVT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/02,0.0,0.0,train
chip_052_184,-110.80076044376848,47.58796244007211,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_052_185,-110.71307795779376,47.597373217433145,12TWT,49999.0,50176.0,49447.0,0.217235331632653,0.0,0.8848852040816326,2022/07/14,2022/08/08,2022/09/27,0.8848852040816326,0.0,train
chip_052_190,-110.27428941198151,47.643598994541854,12TWT,50170.0,50176.0,50176.0,0.0119579081632653,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0119579081632653,0.0,train
chip_052_238,-106.03327233285972,48.01652583225512,13UDP,50118.0,50175.0,50172.0,0.0697544642857142,0.0019929846938775,0.0079719387755102,2022/06/23,2022/08/27,2022/09/21,0.0697544642857142,0.0,train
chip_052_239,-105.9444299517938,48.0229197328873,13UDP,50057.0,50169.0,50173.0,0.1175860969387755,0.0139508928571428,0.0059789540816326,2022/06/23,2022/08/27,2022/09/21,0.1175860969387755,0.0,train
chip_052_240,-105.8555701215913,48.029257117315936,13UDP,50166.0,50167.0,50162.0,0.0179368622448979,0.0179368622448979,0.0199298469387755,2022/06/23,2022/08/27,2022/09/21,0.0199298469387755,0.0,train
chip_052_241,-105.7666929925368,48.03553796502136,13UDP,50172.0,50167.0,50174.0,0.0079719387755102,0.0099649234693877,0.0039859693877551,2022/06/23,2022/08/27,2022/09/21,0.0099649234693877,0.0,train
chip_052_247,-105.23307538069392,48.07203465237692,13UDP,50124.0,50078.0,50161.0,0.0637755102040816,0.1116071428571428,0.0159438775510204,2022/06/23,2022/08/27,2022/09/21,0.1116071428571428,0.0,train
chip_052_253,-104.69887307770937,48.10649103664897,13UEP,47694.0,50052.0,50088.0,2.7582908163265305,0.1813616071428571,0.0657684948979591,2022/03/17,2022/08/09,2022/09/26,2.7582908163265305,0.0,train
chip_053_076,-120.07173765580325,46.19526148066019,10TGS,50165.0,50164.0,50168.0,0.0199298469387755,0.0239158163265306,0.0139508928571428,2022/03/05,2022/08/07,2022/09/26,0.0239158163265306,0.0,train
chip_053_106,-117.53156980734856,46.62744132901639,11TMM,49524.0,50176.0,50176.0,0.6895727040816326,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,0.6895727040816326,0.0,train
chip_053_113,-116.93418967234066,46.72153222854908,11TNM,50162.0,50165.0,50171.0,0.021922831632653,0.0159438775510204,0.0059789540816326,2022/06/25,2022/07/25,2022/08/29,0.021922831632653,0.0,train
chip_053_115,-116.7631981227874,46.74794163972954,11TNM,50099.0,50098.0,50031.0,0.039859693877551,0.0458386479591836,0.0956632653061224,2022/06/25,2022/07/25,2022/08/29,0.0956632653061224,0.0,train
chip_053_116,-116.6776510158887,46.761067206457874,11TNM,50172.0,50172.0,50174.0,0.0059789540816326,0.0059789540816326,0.0039859693877551,2022/06/25,2022/07/25,2022/08/29,0.0059789540816326,0.0,train
chip_053_176,-111.48691343943052,47.45067536313269,12TVT,50176.0,50176.0,50101.0,0.0,0.0,0.039859693877551,2022/07/14,2022/08/08,2022/09/02,0.039859693877551,0.0,train
chip_053_179,-111.22464320328731,47.4800305708129,12TVT,49312.0,49199.0,50023.0,0.4324776785714285,0.5440848214285714,0.0896843112244897,2022/07/14,2022/08/08,2022/09/02,0.5440848214285714,0.0,train
chip_053_192,-110.08548102401856,47.60151301580638,12TWT,50046.0,49989.0,48036.0,0.0657684948979591,0.0817123724489796,1.7518335459183674,2022/07/14,2022/08/08,2022/09/27,1.7518335459183674,0.0,train
chip_053_193,-109.99767974923692,47.61047143916196,12TWT,49905.0,50172.0,48062.0,0.1614317602040816,0.0079719387755102,1.2555803571428572,2022/07/14,2022/08/08,2022/09/27,1.2555803571428572,0.0,train
chip_054_083,-119.46076204458764,46.24151608656256,10TGS,50108.0,49471.0,49796.0,0.0338807397959183,0.4942602040816326,0.2630739795918367,2022/03/05,2022/08/07,2022/09/26,0.4942602040816326,0.0,train
chip_054_098,-118.1919710774799,46.45778119324135,11TMM,47238.0,50176.0,50176.0,2.0487882653061225,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,2.0487882653061225,0.0,train
chip_054_107,-117.42677952555766,46.58192445699168,11TMM,48380.0,50176.0,50176.0,1.1778539540816326,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,1.1778539540816326,0.0,train
chip_054_115,-116.74422515667794,46.68871014075445,11TNM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0,0.0,train
chip_054_117,-116.57324330685752,46.71488006510197,11TNM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0,0.0,train
chip_054_178,-111.2978945884394,47.41027096274481,12TVT,50135.0,50176.0,50129.0,0.039859693877551,0.0,0.0518176020408163,2022/07/14,2022/08/08,2022/09/02,0.0518176020408163,0.0,train
chip_054_182,-110.94825420213404,47.4488184130649,12TVT,50176.0,50174.0,50173.0,0.0,0.0039859693877551,0.0039859693877551,2022/07/14,2022/08/08,2022/09/02,0.0039859693877551,0.0,train
chip_054_199,-109.4578317029834,47.6028112216669,12TXT,50173.0,50175.0,50175.0,0.0039859693877551,0.0019929846938775,0.0019929846938775,2022/06/16,2022/07/21,2022/08/30,0.0039859693877551,0.0,train
chip_054_200,-109.36994454526037,47.61137194126641,12TXT,50169.0,50176.0,50176.0,0.0139508928571428,0.0,0.0,2022/06/16,2022/07/21,2022/08/30,0.0139508928571428,0.0,train
chip_054_201,-109.28203435976096,47.61987719015197,12TXT,50176.0,49854.0,49940.0,0.0,0.4623724489795918,0.3527582908163265,2022/06/16,2022/07/21,2022/08/30,0.4623724489795918,0.0,train
chip_054_202,-109.19410128794412,47.628326941772926,12TXT,50176.0,49723.0,49963.0,0.0,0.2949617346938775,0.1415019132653061,2022/06/16,2022/07/21,2022/08/30,0.2949617346938775,0.0,train
chip_054_264,-103.7035928660052,48.04282483595291,13UEP,48082.0,50006.0,50094.0,2.9954559948979598,0.2032844387755102,0.1554528061224489,2022/03/17,2022/08/09,2022/09/26,2.9954559948979598,0.0,train
chip_055_084,-119.35527839533836,46.19753439145273,10TGS,50012.0,50114.0,49949.0,0.1255580357142857,0.0717474489795918,0.0916772959183673,2022/03/05,2022/08/07,2022/09/26,0.1255580357142857,0.0,train
chip_055_091,-118.76444124459304,46.29943829862683,11TLM,48174.0,50176.0,50176.0,1.4170121173469388,0.0,0.0,2022/04/24,2022/08/07,2022/09/26,1.4170121173469388,0.0,train
chip_055_106,-117.49235019471544,46.50924637201736,11TMM,47178.0,50176.0,50176.0,2.0786830357142856,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,2.0786830357142856,0.0,train
chip_055_108,-117.32213390874077,46.536333832612016,11TMM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,0.0,0.0,train
chip_055_144,-114.23534237401816,46.98776990019319,11TQN,50175.0,50176.0,50167.0,0.0019929846938775,0.0,0.0099649234693877,2022/04/08,2022/08/16,2022/09/25,0.0099649234693877,0.0,train
chip_055_174,-111.6326336713003,47.31087167594368,12TVT,50161.0,50163.0,50175.0,0.0298947704081632,0.0259088010204081,0.0019929846938775,2022/07/14,2022/08/08,2022/09/02,0.0298947704081632,0.0,train
chip_055_182,-110.9343950958834,47.38875655164572,12TWT,50170.0,50171.0,50169.0,0.0079719387755102,0.0079719387755102,0.0079719387755102,2022/07/14,2022/08/08,2022/09/27,0.0079719387755102,0.0,train
chip_055_199,-109.4453151889808,47.54257522686335,12TXT,50174.0,50176.0,50176.0,0.0019929846938775,0.0,0.0,2022/06/16,2022/07/21,2022/08/30,0.0019929846938775,0.0,train
chip_055_200,-109.35750759808448,47.55112622332001,12TXT,50166.0,50175.0,50176.0,0.0199298469387755,0.0019929846938775,0.0,2022/06/16,2022/07/21,2022/08/30,0.0199298469387755,0.0,train
chip_055_201,-109.26967704276592,47.55962180758634,12TXT,50168.0,48638.0,48051.0,0.0159438775510204,0.9446747448979592,1.7996651785714286,2022/06/16,2022/07/21,2022/08/30,1.7996651785714286,0.0,train
chip_055_202,-109.18182366411683,47.56806195322685,12TXT,50176.0,48813.0,49729.0,0.0,1.3930963010204085,0.2451371173469387,2022/06/16,2022/07/21,2022/08/30,1.3930963010204085,0.0,train
chip_056_058,-121.5105411465537,45.73872102679487,10TFR,50154.0,50028.0,50137.0,0.0119579081632653,0.0577965561224489,0.0338807397959183,2022/06/21,2022/08/10,2022/09/24,0.0577965561224489,0.0,train
chip_056_073,-120.2581274627832,45.97372699419999,10TGR,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/28,2022/08/17,2022/09/26,0.0,0.0,train
chip_056_075,-120.0904760106409,46.00419715375588,10TGS,45722.0,50176.0,50176.0,3.6112882653061225,0.0,0.0,2022/03/05,2022/08/07,2022/09/26,3.6112882653061225,0.0,train
chip_056_091,-118.74381355944598,46.240576007008166,11TLM,50176.0,50176.0,50171.0,0.0,0.0,0.0099649234693877,2022/04/24,2022/08/07,2022/09/26,0.0099649234693877,0.0,train
chip_056_115,-116.70638140879488,46.57027177977628,11TNM,50169.0,49961.0,50171.0,0.0099649234693877,0.1474808673469387,0.0059789540816326,2022/06/25,2022/07/25,2022/08/29,0.1474808673469387,0.0,train
chip_056_179,-111.18236116191608,47.29994219383583,12TVT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/02,0.0,0.0,train
chip_056_183,-110.8332439142065,47.33818382308629,12TWT,50176.0,50176.0,49562.0,0.0,0.0,0.7334183673469388,2022/07/14,2022/08/08,2022/09/27,0.7334183673469388,0.0,train
chip_056_193,-109.95870199104615,47.42994203148524,12TWT,50111.0,50176.0,50176.0,0.0478316326530612,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0478316326530612,0.0,train
chip_056_197,-109.60820884451152,47.46510224214574,12TXT,50170.0,50176.0,50174.0,0.0079719387755102,0.0,0.0039859693877551,2022/06/16,2022/07/21,2022/08/30,0.0079719387755102,0.0,train
chip_056_198,-109.52052690343604,47.47375417726456,12TXT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/16,2022/07/21,2022/08/30,0.0,0.0,train
chip_057_091,-118.72322250889944,46.18172061767476,11TLM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/24,2022/08/07,2022/09/26,0.0,0.0,train
chip_057_102,-117.79270726545906,46.33639669580959,11TMM,50176.0,50176.0,50174.0,0.0,0.0,0.0039859693877551,2022/04/06,2022/07/30,2022/09/26,0.0039859693877551,0.0,train
chip_057_118,-116.43164403538488,46.55011369857012,11TNM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0,0.0,train
chip_057_192,-110.03324235231584,47.36087026392336,12TWT,50165.0,50032.0,50176.0,0.0099649234693877,0.1873405612244898,0.0,2022/07/14,2022/08/08,2022/09/27,0.1873405612244898,0.0,train
chip_057_193,-109.94575725244904,47.36978823867391,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_057_194,-109.85824833811652,47.37865110527938,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_057_195,-109.77071574805422,47.38745883650834,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_058_076,-119.9633541260369,45.9021159425659,10TGR,50174.0,50176.0,50174.0,0.0039859693877551,0.0,0.0039859693877551,2022/06/28,2022/08/17,2022/09/26,0.0039859693877551,0.0,train
chip_058_090,-118.78697287464406,46.10851492313564,11TLM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/24,2022/08/07,2022/09/26,0.0,0.0,train
chip_058_112,-116.92401776750334,46.41238582630896,11TNM,49371.0,49001.0,49863.0,0.2770248724489796,0.3647161989795918,0.1175860969387755,2022/06/25,2022/07/25,2022/08/29,0.3647161989795918,0.0,train
chip_058_113,-116.83893687336295,46.425598246525176,11TNM,50104.0,50114.0,50173.0,0.0498246173469387,0.0418526785714285,0.0039859693877551,2022/06/25,2022/07/25,2022/08/29,0.0498246173469387,0.0,train
chip_058_115,-116.66867330623572,46.45186565837973,11TNM,50176.0,50104.0,50176.0,0.0,0.039859693877551,0.0,2022/06/25,2022/07/25,2022/08/29,0.039859693877551,0.0,train
chip_058_190,-110.1949837379977,47.28275671402555,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_058_191,-110.1076252474845,47.29177468364453,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_058_192,-110.0202427316354,47.30073765693094,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_058_196,-109.67047517656523,47.33603904087799,12TWT,50092.0,50176.0,49695.0,0.0338807397959183,0.0,0.2710459183673469,2022/07/14,2022/08/08,2022/09/27,0.2710459183673469,0.0,train
chip_058_197,-109.58297460736269,47.344726624354536,12TXT,50176.0,50176.0,50172.0,0.0,0.0,0.0039859693877551,2022/06/16,2022/07/21,2022/08/30,0.0039859693877551,0.0,train
chip_058_221,-107.47632589755626,47.53662189956256,12TYT,49947.0,50176.0,50176.0,0.119579081632653,0.0,0.0,2022/04/07,2022/07/31,2022/09/24,0.119579081632653,0.0,train
chip_059_040,-122.92945477608936,45.26768993141626,10TER,50065.0,50160.0,50167.0,0.0498246173469387,0.0159438775510204,0.0079719387755102,2022/04/07,2022/08/15,2022/09/24,0.0498246173469387,0.0,train
chip_059_067,-120.69350196086768,45.70567374929882,10TFR,48744.0,50099.0,50147.0,1.2954400510204085,0.0677614795918367,0.0318877551020408,2022/06/21,2022/08/10,2022/09/24,1.2954400510204085,0.0,train
chip_059_077,-119.8580775061088,45.85856525004735,10TGR,50167.0,50149.0,50156.0,0.0139508928571428,0.0279017857142857,0.0378667091836734,2022/06/28,2022/08/17,2022/09/26,0.0378667091836734,0.0,train
chip_059_082,-119.43893976383698,45.93309957684582,10TGR,50005.0,49925.0,50109.0,0.09765625,0.1574457908163265,0.0458386479591836,2022/06/28,2022/08/17,2022/09/26,0.1574457908163265,0.0,train
chip_059_084,-119.27102271674566,45.96255493149503,11TLL,49224.0,50049.0,50151.0,0.9745695153061223,0.1793686224489795,0.0378667091836734,2022/05/04,2022/08/12,2022/09/26,0.9745695153061223,0.0,train
chip_059_086,-119.10295725678202,45.99180502705494,11TLM,50175.0,49966.0,50160.0,0.0019929846938775,0.1614317602040816,0.0239158163265306,2022/04/24,2022/08/07,2022/09/26,0.1614317602040816,0.0,train
chip_059_087,-119.01886913921072,46.00635300467259,11TLM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/24,2022/08/07,2022/09/26,0.0,0.0,train
chip_059_113,-116.81998856934648,46.3664351676803,11TNM,50091.0,50176.0,50174.0,0.0418526785714285,0.0,0.0039859693877551,2022/06/25,2022/07/25,2022/08/29,0.0418526785714285,0.0,train
chip_059_116,-116.5647600394368,46.40571538847342,11TNM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0,0.0,train
chip_059_117,-116.47961665447342,46.41870378916258,11TNM,50170.0,50174.0,50176.0,0.0119579081632653,0.0019929846938775,0.0,2022/06/25,2022/07/25,2022/08/29,0.0119579081632653,0.0,train
chip_059_118,-116.39443986001568,46.43163962602424,11TNM,50175.0,50176.0,50176.0,0.0019929846938775,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0019929846938775,0.0,train
chip_059_119,-116.30922977332516,46.44452286278313,11TNM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/25,2022/07/25,2022/08/29,0.0,0.0,train
chip_059_169,-112.00895668095308,47.02084886866108,12TVT,50163.0,50176.0,50176.0,0.0199298469387755,0.0,0.0,2022/07/14,2022/08/08,2022/09/02,0.0199298469387755,0.0,train
chip_059_191,-110.09457102112678,47.23166314463408,12TWT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/27,0.0,0.0,train
chip_059_221,-107.46565340524464,47.47623412308759,12TYT,50113.0,50173.0,50176.0,0.0558035714285714,0.0039859693877551,0.0,2022/04/07,2022/07/31,2022/09/24,0.0558035714285714,0.0,train
chip_059_259,-104.11071453574964,47.714008997330495,13TEN,50071.0,49536.0,49168.0,0.1235650510204081,0.5600286989795918,0.4245057397959184,2022/05/26,2022/08/09,2022/09/28,0.5600286989795918,0.0,train
chip_060_034,-123.39796855791536,45.10751527497647,10TDQ,50123.0,49880.0,50175.0,0.0558035714285714,0.1574457908163265,0.0019929846938775,2022/06/24,2022/07/19,2022/08/28,0.1574457908163265,0.0,train
chip_060_064,-120.92103357097652,45.60040290569428,10TFR,50168.0,50174.0,50173.0,0.0059789540816326,0.0039859693877551,0.0019929846938775,2022/06/21,2022/08/10,2022/09/24,0.0059789540816326,0.0,train
